crime,date,hour,lat,long,h,hora
ROBO A CASA HABITACION C.V.,07/12/2019,01:20,19.37354,-99.13974,1,1
ROBO A CASA HABITACION C.V.,07/12/2019,13:00,19.33266,-99.15107,13,13
ROBO A CASA HABITACION C.V.,07/12/2019,17:00,19.32243,-99.21159,17,17
ROBO A CASA HABITACION C.V.,07/12/2019,19:50,19.38181,-99.16539,19,19
ROBO A CASA HABITACION C.V.,07/12/2019,19:45,19.34244,-99.13244,19,19
ROBO A CASA HABITACION C.V.,06/12/2019,11:00,19.27735,-99.12304,11,11
ROBO A CASA HABITACION C.V.,06/12/2019,17:00,19.3459,-99.07304,17,17
ROBO A CASA HABITACION C.V.,05/12/2019,10:29,19.37992,-99.17866,10,10
ROBO A CASA HABITACION C.V.,04/12/2019,14:18,19.41516,-99.1182,14,14
ROBO A CASA HABITACION C.V.,04/12/2019,22:45,19.38891,-99.17747,22,22
ROBO A CASA HABITACION C.V.,04/12/2019,16:00,19.41856,-99.15432,16,16
ROBO A CASA HABITACION C.V.,03/12/2019,08:00,19.36366,-99.06252,8,8
ROBO A CASA HABITACION C.V.,03/12/2019,05:20,19.32121,-99.04447,5,5
ROBO A CASA HABITACION C.V.,01/12/2019,21:30,19.39722,-99.19163,21,21
ROBO A CASA HABITACION C.V.,01/12/2019,10:00,19.49488,-99.12904,10,10
ROBO A CASA HABITACION C.V.,01/12/2019,13:00,19.39985,-99.12824,13,13
ROBO A CASA HABITACION C.V.,30/11/2019,09:30,19.3218,-99.15306,9,9
ROBO A CASA HABITACION C.V.,30/11/2019,15:38,19.32638,-99.25995,15,15
ROBO A CASA HABITACION C.V.,30/11/2019,00:30,19.35761,-99.2267,0,0.1
ROBO A CASA HABITACION C.V.,29/11/2019,06:54,19.35024,-99.01412,6,6
ROBO A CASA HABITACION C.V.,28/11/2019,09:30,19.36207,-98.99359,9,9
ROBO A CASA HABITACION C.V.,28/11/2019,03:00,19.27733,-99.20818,3,3
ROBO A CASA HABITACION C.V.,25/11/2019,17:25,19.41074,-99.13063,17,17
ROBO A CASA HABITACION C.V.,25/11/2019,18:45,19.42044,-99.21153,18,18
ROBO A CASA HABITACION C.V.,22/11/2019,16:00,19.29664,-99.19133,16,16
ROBO A CASA HABITACION C.V.,22/11/2019,18:50,19.30782,-99.26966,18,18
ROBO A CASA HABITACION C.V.,22/11/2019,14:00,19.49031,-99.1305,14,14
ROBO A CASA HABITACION C.V.,22/11/2019,10:20,19.32384,-99.11652,10,10
ROBO A CASA HABITACION C.V.,22/11/2019,02:20,19.44105,-99.1175,2,2
ROBO A CASA HABITACION C.V.,22/11/2019,18:20,19.3986,-99.1921,18,18
ROBO A CASA HABITACION C.V.,20/11/2019,06:10,19.41638,-99.09751,6,6
ROBO A CASA HABITACION C.V.,20/11/2019,22:30,19.49131,-99.13584,22,22
ROBO A CASA HABITACION C.V.,18/11/2019,19:00,19.45293,-99.17351,19,19
ROBO A CASA HABITACION C.V.,18/11/2019,04:00,19.28308,-99.12611,4,4
ROBO A CASA HABITACION C.V.,17/11/2019,19:30,19.36262,-99.17711,19,19
ROBO A CASA HABITACION C.V.,16/11/2019,14:15,19.37061,-99.02923,14,14
ROBO A CASA HABITACION C.V.,16/11/2019,19:30,19.35152,-99.18831,19,19
ROBO A CASA HABITACION C.V.,14/11/2019,06:00,19.35239,-99.01855,6,6
ROBO A CASA HABITACION C.V.,14/11/2019,21:40,19.4764,-99.13754,21,21
ROBO A CASA HABITACION C.V.,14/11/2019,00:30,19.45825,-99.1636,0,0.1
ROBO A CASA HABITACION C.V.,14/11/2019,15:06,19.26711,-99.16084,15,15
ROBO A CASA HABITACION C.V.,13/11/2019,04:00,19.41571,-99.11859,4,4
ROBO A CASA HABITACION C.V.,13/11/2019,01:13,19.40591,-99.20046,1,1
ROBO A CASA HABITACION C.V.,12/11/2019,11:40,19.43359,-99.18032,11,11
ROBO A CASA HABITACION C.V.,11/11/2019,08:55,19.48939,-99.10372,8,8
ROBO A CASA HABITACION C.V.,11/11/2019,14:45,19.45842,-99.16458,14,14
ROBO A CASA HABITACION C.V.,11/11/2019,02:00,19.52809,-99.17008,2,2
ROBO A CASA HABITACION C.V.,11/11/2019,10:00,19.3653,-98.99471,10,10
ROBO A CASA HABITACION C.V.,10/11/2019,19:30,19.36228,-99.1778,19,19
ROBO A CASA HABITACION C.V.,10/11/2019,22:50,19.33422,-99.07795,22,22
ROBO A CASA HABITACION C.V.,09/11/2019,23:00,19.34654,-99.04656,23,23
ROBO A CASA HABITACION C.V.,09/11/2019,17:05,19.45334,-99.15968,17,17
ROBO A CASA HABITACION C.V.,09/11/2019,13:13,19.45228,-99.07686,13,13
ROBO A CASA HABITACION C.V.,09/11/2019,19:00,19.38811,-99.06675,19,19
ROBO A CASA HABITACION C.V.,07/11/2019,10:30,19.41745,-99.12226,10,10
ROBO A CASA HABITACION C.V.,07/11/2019,11:25,19.28401,-99.19716,11,11
ROBO A CASA HABITACION C.V.,06/11/2019,06:45,19.30582,-99.06505,6,6
ROBO A CASA HABITACION C.V.,05/11/2019,13:30,19.39244,-99.09643,13,13
ROBO A CASA HABITACION C.V.,05/11/2019,00:30,19.4904,-99.10882,0,0.1
ROBO A CASA HABITACION C.V.,05/11/2019,03:50,19.46509,-99.16023,3,3
ROBO A CASA HABITACION C.V.,05/11/2019,16:30,19.33328,-99.05298,16,16
ROBO A CASA HABITACION C.V.,05/11/2019,18:35,19.4284,-99.1275,18,18
ROBO A CASA HABITACION C.V.,04/11/2019,18:00,19.3253,-99.09617,18,18
ROBO A CASA HABITACION C.V.,03/11/2019,20:00,19.37512,-99.10699,20,20
ROBO A CASA HABITACION C.V.,02/11/2019,02:45,19.29127,-99.22375,2,2
ROBO A CASA HABITACION C.V.,02/11/2019,13:00,19.48846,-99.11214,13,13
ROBO A CASA HABITACION C.V.,02/11/2019,03:30,19.38442,-99.03601,3,3
ROBO A CASA HABITACION C.V.,01/11/2019,14:00,19.31995,-99.20923,14,14
ROBO A CASA HABITACION C.V.,01/11/2019,20:30,19.42775,-99.19907,20,20
ROBO A CASA HABITACION C.V.,31/10/2019,21:00,19.29151,-99.04513,21,21
ROBO A CASA HABITACION C.V.,31/10/2019,14:30,19.41001,-99.06143,14,14
ROBO A CASA HABITACION C.V.,31/10/2019,02:55,19.31868,-99.17042,2,2
ROBO A CASA HABITACION C.V.,31/10/2019,14:00,19.29835,-99.25078,14,14
ROBO A CASA HABITACION C.V.,31/10/2019,14:45,19.36611,-99.17936,14,14
ROBO A CASA HABITACION C.V.,30/10/2019,11:50,19.41625,-99.11442,11,11
ROBO A CASA HABITACION C.V.,30/10/2019,10:30,19.5422,-99.15244,10,10
ROBO A CASA HABITACION C.V.,30/10/2019,10:30,19.32598,-99.23262,10,10
ROBO A CASA HABITACION C.V.,29/10/2019,21:45,19.35021,-99.03064,21,21
ROBO A CASA HABITACION C.V.,28/10/2019,13:05,19.29902,-99.12555,13,13
ROBO A CASA HABITACION C.V.,27/10/2019,13:00,19.27889,-99.16672,13,13
ROBO A CASA HABITACION C.V.,26/10/2019,06:30,19.32775,-99.05322,6,6
ROBO A CASA HABITACION C.V.,25/10/2019,14:10,19.41226,-99.05886,14,14
ROBO A CASA HABITACION C.V.,25/10/2019,03:30,19.46841,-99.06753,3,3
ROBO A CASA HABITACION C.V.,23/10/2019,15:40,19.42738,-99.12171,15,15
ROBO A CASA HABITACION C.V.,22/10/2019,15:50,19.30101,-99.2646,15,15
ROBO A CASA HABITACION C.V.,22/10/2019,03:30,19.40793,-99.13926,3,3
ROBO A CASA HABITACION C.V.,21/10/2019,07:30,19.33445,-99.16562,7,7
ROBO A CASA HABITACION C.V.,21/10/2019,15:40,19.34699,-99.18088,15,15
ROBO A CASA HABITACION C.V.,20/10/2019,16:30,19.39947,-99.24328,16,16
ROBO A CASA HABITACION C.V.,20/10/2019,07:00,19.38582,-99.10005,7,7
ROBO A CASA HABITACION C.V.,19/10/2019,03:00,19.31647,-99.08484,3,3
ROBO A CASA HABITACION C.V.,19/10/2019,02:00,19.38137,-99.20168,2,2
ROBO A CASA HABITACION C.V.,19/10/2019,16:00,19.34486,-99.13204,16,16
ROBO A CASA HABITACION C.V.,18/10/2019,06:30,19.46322,-99.12132,6,6
ROBO A CASA HABITACION C.V.,17/10/2019,16:20,19.3623,-99.17915,16,16
ROBO A CASA HABITACION C.V.,17/10/2019,11:55,19.37244,-99.23651,11,11
ROBO A CASA HABITACION C.V.,17/10/2019,01:00,19.48636,-99.0761,1,1
ROBO A CASA HABITACION C.V.,17/10/2019,15:45,19.43298,-99.12659,15,15
ROBO A CASA HABITACION C.V.,16/10/2019,13:30,19.31191,-99.26844,13,13
ROBO A CASA HABITACION C.V.,16/10/2019,11:00,19.35588,-99.25863,11,11
ROBO A CASA HABITACION C.V.,16/10/2019,20:30,19.36475,-99.03477,20,20
ROBO A CASA HABITACION C.V.,15/10/2019,20:30,19.3382,-99.20642,20,20
ROBO A CASA HABITACION C.V.,14/10/2019,03:00,19.38031,-99.16885,3,3
ROBO A CASA HABITACION C.V.,14/10/2019,05:30,19.38026,-99.16877,5,5
ROBO A CASA HABITACION C.V.,14/10/2019,21:45,19.47633,-99.14244,21,21
ROBO A CASA HABITACION C.V.,14/10/2019,12:45,19.33983,-99.01143,12,12
ROBO A CASA HABITACION C.V.,14/10/2019,11:30,19.47525,-99.21843,11,11
ROBO A CASA HABITACION C.V.,13/10/2019,03:00,19.38355,-99.22908,3,3
ROBO A CASA HABITACION C.V.,13/10/2019,19:30,19.35036,-99.11903,19,19
ROBO A CASA HABITACION C.V.,13/10/2019,12:30,19.37735,-99.16353,12,12
ROBO A CASA HABITACION C.V.,13/10/2019,15:00,19.44745,-99.19941,15,15
ROBO A CASA HABITACION C.V.,13/10/2019,18:46,19.35248,-99.16733,18,18
ROBO A CASA HABITACION C.V.,12/10/2019,20:30,19.39382219,-99.25666061,20,20
ROBO A CASA HABITACION C.V.,12/10/2019,16:30,19.35919,-99.19119,16,16
ROBO A CASA HABITACION C.V.,11/10/2019,23:30,19.46646,-99.06894,23,23
ROBO A CASA HABITACION C.V.,10/10/2019,19:30,19.3768,-99.10128,19,19
ROBO A CASA HABITACION C.V.,09/10/2019,12:50,19.4846,-99.19566,12,12
ROBO A CASA HABITACION C.V.,09/10/2019,21:50,19.49379,-99.19925,21,21
ROBO A CASA HABITACION C.V.,07/10/2019,18:45,19.48921,-99.06929,18,18
ROBO A CASA HABITACION C.V.,07/10/2019,17:30,19.41449,-99.14673,17,17
ROBO A CASA HABITACION C.V.,06/10/2019,01:20,19.45977,-99.12943,1,1
ROBO A CASA HABITACION C.V.,06/10/2019,12:40,19.45882,-99.19782,12,12
ROBO A CASA HABITACION C.V.,04/10/2019,10:45,19.52648,-99.15659,10,10
ROBO A CASA HABITACION C.V.,04/10/2019,05:00,19.43348,-99.14757,5,5
ROBO A CASA HABITACION C.V.,03/10/2019,05:00,19.26735,-99.10575,5,5
ROBO A CASA HABITACION C.V.,03/10/2019,11:30,19.31679,-99.25999,11,11
ROBO A CASA HABITACION C.V.,03/10/2019,17:15,19.48158,-99.08315,17,17
ROBO A CASA HABITACION C.V.,02/10/2019,09:20,19.39669,-99.06596,9,9
ROBO A BORDO DE TAXI C.V.,29/09/2020,05:15,19.3900748,-99.0449531,5,5
ROBO A BORDO DE TAXI C.V.,24/09/2020,08:45,19.34634387,-99.10747502,8,8
ROBO A BORDO DE TAXI C.V.,24/09/2020,15:00,19.36424708,-99.0542372,15,15
ROBO A BORDO DE TAXI C.V.,22/09/2020,21:30,19.37885759,-99.20913762,21,21
ROBO A BORDO DE TAXI C.V.,11/09/2020,12:10,19.32876802,-99.25529103,12,12
ROBO A BORDO DE TAXI C.V.,09/09/2020,18:20,19.46129066,-99.12138996,18,18
ROBO A BORDO DE TAXI C.V.,31/08/2020,08:35,19.52148513,-99.15752254,8,8
ROBO A BORDO DE TAXI C.V.,28/08/2020,08:00,19.29017199,-99.21741381,8,8
ROBO A BORDO DE TAXI C.V.,24/08/2020,14:00,19.4550518,-99.1588365,14,14
ROBO A BORDO DE TAXI C.V.,23/08/2020,07:15,19.42471745,-99.09357164,7,7
ROBO A BORDO DE TAXI C.V.,20/08/2020,12:15,19.34569439,-99.06369264,12,12
ROBO A BORDO DE TAXI C.V.,19/08/2020,23:15,19.3329713,-99.1008552,23,23
ROBO A BORDO DE TAXI C.V.,14/08/2020,20:30,19.53870422,-99.15127309,20,20
ROBO A BORDO DE TAXI C.V.,08/08/2020,23:30,19.43222804,-99.13638574,23,23
ROBO A BORDO DE TAXI C.V.,06/08/2020,13:55,19.53721523,-99.14155161,13,13
ROBO A BORDO DE TAXI C.V.,02/08/2020,20:00,19.44006445,-99.20234515,20,20
ROBO A BORDO DE TAXI C.V.,01/08/2020,07:50,19.43058196,-99.12145688,7,7
ROBO A BORDO DE TAXI C.V.,23/07/2020,14:30,19.40157799,-99.19006393,14,14
ROBO A BORDO DE TAXI C.V.,13/07/2020,14:30,19.4181605,-99.1584569,14,14
ROBO A BORDO DE TAXI C.V.,29/06/2020,09:50,19.32552856,-99.14298883,9,9
ROBO A BORDO DE TAXI C.V.,29/06/2020,22:00,19.44460916,-99.17406866,22,22
ROBO A BORDO DE TAXI C.V.,26/06/2020,12:45,19.40315491,-99.18938124,12,12
ROBO A BORDO DE TAXI C.V.,25/06/2020,12:30,19.46966298,-99.12670948,12,12
ROBO A BORDO DE TAXI C.V.,20/06/2020,07:10,19.4069544,-99.20091395,7,7
ROBO A BORDO DE TAXI C.V.,11/06/2020,10:30,19.42158554,-99.22717397,10,10
ROBO A BORDO DE TAXI C.V.,06/06/2020,15:00,19.35017166,-99.07324118,15,15
ROBO A BORDO DE TAXI C.V.,31/05/2020,18:05,19.36172117,-99.00761694,18,18
ROBO A BORDO DE TAXI C.V.,20/05/2020,19:00,19.34236847,-99.19057322,19,19
ROBO A BORDO DE TAXI C.V.,15/05/2020,05:10,19.4139351,-99.08714544,5,5
ROBO A BORDO DE TAXI C.V.,13/05/2020,09:20,19.32250244,-99.15091501,9,9
ROBO A BORDO DE TAXI C.V.,02/05/2020,00:15,19.42463972,-99.18036099,0,0.1
ROBO A BORDO DE TAXI C.V.,29/04/2020,15:30,19.38790637,-99.19567433,15,15
ROBO A BORDO DE TAXI C.V.,28/03/2020,02:00,19.35884383,-99.24618978,2,2
ROBO A BORDO DE TAXI C.V.,28/03/2020,04:15,19.3846944,-99.1200507,4,4
ROBO A BORDO DE TAXI C.V.,27/03/2020,16:00,19.3227702,-99.13807819,16,16
ROBO A BORDO DE TAXI C.V.,23/03/2020,14:50,19.36929662,-99.14147266,14,14
ROBO A BORDO DE TAXI C.V.,21/03/2020,12:00,19.31711392,-99.08865056,12,12
ROBO A BORDO DE TAXI C.V.,19/03/2020,16:30,19.49639194,-99.07762611,16,16
ROBO A BORDO DE TAXI C.V.,18/03/2020,09:15,19.44926128,-99.17174709,9,9
ROBO A BORDO DE TAXI C.V.,17/03/2020,22:40,19.4334204,-99.1058026,22,22
ROBO A BORDO DE TAXI C.V.,16/03/2020,03:00,19.43802529,-99.15673287,3,3
ROBO A BORDO DE TAXI C.V.,09/03/2020,23:10,19.40215161,-99.17730233,23,23
ROBO A BORDO DE TAXI C.V.,08/03/2020,00:30,19.34250331,-99.14703235,0,0.1
ROBO A BORDO DE TAXI C.V.,07/03/2020,15:00,19.36743042,-99.23589251,15,15
ROBO A BORDO DE TAXI C.V.,06/03/2020,05:15,19.44991695,-99.09292307,5,5
ROBO A BORDO DE TAXI C.V.,06/03/2020,15:45,19.44476546,-99.1659586,15,15
ROBO A BORDO DE TAXI C.V.,02/03/2020,12:34,19.32768301,-99.02738727,12,12
ROBO A BORDO DE TAXI C.V.,29/02/2020,05:00,19.38546422,-99.19104822,5,5
ROBO A BORDO DE TAXI C.V.,27/02/2020,12:00,19.47323344,-99.10740606,12,12
ROBO A BORDO DE TAXI C.V.,27/02/2020,19:20,19.29965277,-99.04425203,19,19
ROBO A BORDO DE TAXI C.V.,25/02/2020,12:30,19.37779167,-99.20131897,12,12
ROBO A BORDO DE TAXI C.V.,23/02/2020,05:00,19.44389767,-99.13826089,5,5
ROBO A BORDO DE TAXI C.V.,22/02/2020,05:45,19.4358822,-99.18801827,5,5
ROBO A BORDO DE TAXI C.V.,20/02/2020,14:00,19.32505242,-99.20445308,14,14
ROBO A BORDO DE TAXI C.V.,17/02/2020,07:10,19.41506507,-99.15443839,7,7
ROBO A BORDO DE TAXI C.V.,17/02/2020,19:15,19.3829905,-99.2381799,19,19
ROBO A BORDO DE TAXI C.V.,16/02/2020,14:15,19.31672543,-99.07367424,14,14
ROBO A BORDO DE TAXI C.V.,16/02/2020,05:00,19.37475533,-99.20411333,5,5
ROBO A BORDO DE TAXI C.V.,14/02/2020,06:30,19.34430743,-99.06068922,6,6
ROBO A BORDO DE TAXI C.V.,10/02/2020,11:00,19.30199424,-99.19146228,11,11
ROBO A BORDO DE TAXI C.V.,07/02/2020,17:30,19.40334136,-99.13109837,17,17
ROBO A BORDO DE TAXI C.V.,05/02/2020,23:30,19.33469098,-99.12326674,23,23
ROBO A BORDO DE TAXI C.V.,26/01/2020,05:00,19.4316172,-99.1950185,5,5
ROBO A BORDO DE TAXI C.V.,23/01/2020,21:00,19.35575908,-99.08560082,21,21
ROBO A BORDO DE TAXI C.V.,22/01/2020,15:00,19.44018669,-99.12507015,15,15
ROBO A BORDO DE TAXI C.V.,21/01/2020,20:25,19.40306626,-99.19729625,20,20
ROBO A BORDO DE TAXI C.V.,19/01/2020,07:00,19.43019363,-99.13433914,7,7
ROBO A BORDO DE TAXI C.V.,19/01/2020,17:45,19.48540639,-99.2142522,17,17
ROBO A BORDO DE TAXI C.V.,19/01/2020,22:30,19.37517157,-99.03878376,22,22
ROBO A BORDO DE TAXI C.V.,17/01/2020,11:40,19.34111195,-99.03999442,11,11
ROBO A BORDO DE TAXI C.V.,17/01/2020,23:00,19.41251069,-99.15579887,23,23
ROBO A BORDO DE TAXI C.V.,17/01/2020,10:11,19.39229136,-99.06780096,10,10
ROBO A BORDO DE TAXI C.V.,15/01/2020,21:00,19.38260346,-99.0503899,21,21
ROBO A BORDO DE TAXI C.V.,14/01/2020,08:00,19.34932963,-99.18019107,8,8
ROBO A BORDO DE TAXI C.V.,14/01/2020,06:00,19.37225567,-99.00382087,6,6
ROBO A BORDO DE TAXI C.V.,13/01/2020,20:58,19.42681269,-99.17248737,20,20
ROBO A BORDO DE TAXI C.V.,09/01/2020,18:00,19.3586779,-99.1412587,18,18
ROBO A BORDO DE TAXI C.V.,09/01/2020,01:30,19.36529471,-99.25953442,1,1
ROBO A BORDO DE TAXI C.V.,08/01/2020,17:30,19.40287128,-99.18702895,17,17
ROBO A BORDO DE TAXI C.V.,05/01/2020,02:00,19.37063005,-99.15874448,2,2
ROBO A BORDO DE TAXI C.V.,05/01/2020,03:30,19.43187201,-99.19789955,3,3
ROBO A BORDO DE TAXI C.V.,03/01/2020,17:20,19.50305076,-99.09656521,17,17
ROBO A BORDO DE TAXI C.V.,03/01/2020,23:20,19.4844584,-99.12626964,23,23
ROBO A BORDO DE TAXI C.V.,01/01/2020,05:00,19.41569606,-99.13472807,5,5
ROBO A BORDO DE TAXI C.V.,30/12/2019,20:15,19.45021,-99.11002,20,20
ROBO A BORDO DE TAXI C.V.,29/12/2019,00:02,19.53274362,-99.13637442,0,0.1
ROBO A BORDO DE TAXI C.V.,28/12/2019,02:30,19.33921,-99.13714,2,2
ROBO A BORDO DE TAXI C.V.,28/12/2019,12:00,19.35024,-99.07299,12,12
ROBO A BORDO DE TAXI C.V.,27/12/2019,03:00,19.39089,-99.14785,3,3
ROBO A BORDO DE TAXI C.V.,24/12/2019,12:57,19.37893,-99.036,12,12
ROBO A BORDO DE TAXI C.V.,24/12/2019,02:30,19.26953449,-99.21872581,2,2
ROBO A BORDO DE TAXI C.V.,23/12/2019,06:45,19.4496,-99.1245,6,6
ROBO A BORDO DE TAXI C.V.,21/12/2019,04:00,19.37902983,-99.20452798,4,4
ROBO A BORDO DE TAXI C.V.,21/12/2019,09:30,19.40099,-99.14928,9,9
ROBO A BORDO DE TAXI C.V.,21/12/2019,23:40,19.3302,-99.25765,23,23
ROBO A BORDO DE TAXI C.V.,17/12/2019,06:30,19.41175,-99.08905,6,6
ROBO A BORDO DE TAXI C.V.,16/12/2019,10:20,19.47139,-99.20698,10,10
ROBO A BORDO DE TAXI C.V.,15/12/2019,06:00,19.43969,-99.18336,6,6
ROBO A BORDO DE TAXI C.V.,14/12/2019,02:30,19.32680258,-99.08926448,2,2
ROBO A BORDO DE TAXI C.V.,14/12/2019,01:30,19.35178,-99.0768,1,1
ROBO A BORDO DE TAXI C.V.,11/12/2019,16:00,19.36768,-99.22887,16,16
ROBO A BORDO DE TAXI C.V.,11/12/2019,19:20,19.37378,-99.05235,19,19
ROBO A BORDO DE TAXI C.V.,10/12/2019,18:45,19.44286,-99.1257,18,18
ROBO A BORDO DE TAXI C.V.,08/12/2019,05:10,19.42771,-99.1671,5,5
ROBO A BORDO DE TAXI C.V.,07/12/2019,08:00,19.42999,-99.1604,8,8
ROBO A BORDO DE TAXI C.V.,06/12/2019,23:30,19.34211,-99.04243,23,23
ROBO A BORDO DE TAXI C.V.,05/12/2019,14:00,19.43859,-99.08643,14,14
ROBO A BORDO DE TAXI C.V.,30/11/2019,10:15,19.30519,-99.18616,10,10
ROBO A BORDO DE TAXI C.V.,30/11/2019,22:00,19.3484,-99.03067,22,22
ROBO A BORDO DE TAXI C.V.,30/11/2019,01:00,19.42057,-99.1632,1,1
ROBO A BORDO DE TAXI C.V.,30/11/2019,00:05,19.44193,-99.14581,0,0.1
ROBO A BORDO DE TAXI C.V.,29/11/2019,12:00,19.35044,-99.22062,12,12
ROBO A BORDO DE TAXI C.V.,27/11/2019,08:20,19.342,-98.99545,8,8
ROBO A BORDO DE TAXI C.V.,27/11/2019,18:38,19.44081,-99.1413,18,18
ROBO A BORDO DE TAXI C.V.,26/11/2019,21:25,19.38005,-99.24406,21,21
ROBO A BORDO DE TAXI C.V.,25/11/2019,06:45,19.43318,-99.10527,6,6
ROBO A BORDO DE TAXI C.V.,25/11/2019,06:20,19.48644,-99.14281,6,6
ROBO A BORDO DE TAXI C.V.,25/11/2019,23:30,19.42406,-99.13766,23,23
ROBO A BORDO DE TAXI C.V.,24/11/2019,06:00,19.31586,-99.22022,6,6
ROBO A BORDO DE TAXI C.V.,22/11/2019,14:00,19.29305,-99.14922,14,14
ROBO A BORDO DE TAXI C.V.,20/11/2019,11:45,19.32674,-99.059,11,11
ROBO A BORDO DE TAXI C.V.,19/11/2019,18:30,19.44221,-99.17552,18,18
ROBO A BORDO DE TAXI C.V.,19/11/2019,21:00,19.44657,-99.08741,21,21
ROBO A BORDO DE TAXI C.V.,17/11/2019,06:20,19.44575,-99.15358,6,6
ROBO A BORDO DE TAXI C.V.,17/11/2019,18:20,19.37609,-99.18766,18,18
ROBO A BORDO DE TAXI C.V.,16/11/2019,02:00,19.46512,-99.1333,2,2
ROBO A BORDO DE TAXI C.V.,16/11/2019,04:30,19.42798,-99.16127,4,4
ROBO A BORDO DE TAXI C.V.,15/11/2019,04:00,19.29074,-99.21927,4,4
ROBO A BORDO DE TAXI C.V.,14/11/2019,13:00,19.29666,-99.13456,13,13
ROBO A BORDO DE TAXI C.V.,11/11/2019,08:00,19.40449,-99.07031,8,8
ROBO A BORDO DE TAXI C.V.,10/11/2019,02:30,19.36329,-99.19094,2,2
ROBO A BORDO DE TAXI C.V.,09/11/2019,03:10,19.44067,-99.14196,3,3
ROBO A BORDO DE TAXI C.V.,08/11/2019,07:30,19.4111,-99.06577,7,7
ROBO A BORDO DE TAXI C.V.,07/11/2019,15:30,19.42061,-99.13375,15,15
ROBO A BORDO DE TAXI C.V.,02/11/2019,02:30,19.36345,-99.01458,2,2
ROBO A BORDO DE TAXI C.V.,01/11/2019,19:00,19.43583687,-99.19774095,19,19
ROBO A BORDO DE TAXI C.V.,01/11/2019,08:45,19.48249,-99.11434,8,8
ROBO A BORDO DE TAXI C.V.,30/10/2019,16:30,19.43826,-99.08402,16,16
ROBO A BORDO DE TAXI C.V.,27/10/2019,05:00,19.39145,-99.15095,5,5
ROBO A BORDO DE TAXI C.V.,27/10/2019,05:30,19.40238,-99.11794,5,5
ROBO A BORDO DE TAXI C.V.,26/10/2019,01:30,19.37817,-99.20755,1,1
ROBO A BORDO DE TAXI C.V.,25/10/2019,05:00,19.43207,-99.20084,5,5
ROBO A BORDO DE TAXI C.V.,25/10/2019,15:15,19.48381,-99.10235,15,15
ROBO A BORDO DE TAXI C.V.,24/10/2019,07:00,19.32623,-99.22791,7,7
ROBO A BORDO DE TAXI C.V.,24/10/2019,16:30,19.39936,-99.19438,16,16
ROBO A BORDO DE TAXI C.V.,20/10/2019,03:00,19.42215,-99.22324,3,3
ROBO A BORDO DE TAXI C.V.,20/10/2019,02:00,19.4434,-99.2051,2,2
ROBO A BORDO DE TAXI C.V.,18/10/2019,23:30,19.41755,-99.13512,23,23
ROBO A BORDO DE TAXI C.V.,18/10/2019,03:30,19.33586,-99.20165,3,3
ROBO A BORDO DE TAXI C.V.,18/10/2019,22:08,19.35265,-99.21619,22,22
ROBO A BORDO DE TAXI C.V.,18/10/2019,11:50,19.35765,-99.22764,11,11
ROBO A BORDO DE TAXI C.V.,18/10/2019,20:30,19.34728,-99.01966,20,20
ROBO A BORDO DE TAXI C.V.,14/10/2019,11:40,19.34117,-99.13809,11,11
ROBO A BORDO DE TAXI C.V.,13/10/2019,22:30,19.39871,-99.05851,22,22
ROBO A BORDO DE TAXI C.V.,13/10/2019,16:00,19.42212,-99.19273,16,16
ROBO A BORDO DE TAXI C.V.,12/10/2019,01:45,19.33925,-99.01046,1,1
ROBO A BORDO DE TAXI C.V.,12/10/2019,17:20,19.42285,-99.12932,17,17
ROBO A BORDO DE TAXI C.V.,11/10/2019,23:35,19.43847,-99.10988,23,23
ROBO A BORDO DE TAXI C.V.,10/10/2019,09:30,19.34651,-99.08185,9,9
ROBO A BORDO DE TAXI C.V.,09/10/2019,17:36,19.39176,-99.19159,17,17
ROBO A BORDO DE TAXI C.V.,08/10/2019,08:10,19.3056,-99.20295,8,8
ROBO A BORDO DE TAXI C.V.,08/10/2019,08:00,19.37961,-99.09172,8,8
ROBO A BORDO DE TAXI C.V.,07/10/2019,09:00,19.42611,-99.09142,9,9
ROBO A BORDO DE TAXI C.V.,07/10/2019,07:15,19.40643,-99.15832,7,7
ROBO A BORDO DE TAXI C.V.,06/10/2019,00:30,19.43016,-99.09845,0,0.1
ROBO A BORDO DE TAXI C.V.,06/10/2019,05:20,19.44069,-99.17602,5,5
ROBO A BORDO DE TAXI C.V.,05/10/2019,08:30,19.3983,-99.126,8,8
ROBO A BORDO DE TAXI C.V.,04/10/2019,03:45,19.44946,-99.18206,3,3
ROBO A BORDO DE TAXI C.V.,03/10/2019,09:35,19.33106,-99.04058,9,9
ROBO A BORDO DE TAXI C.V.,02/10/2019,21:30,19.46274,-99.08702,21,21
ROBO A BORDO DE TAXI C.V.,02/10/2019,11:00,19.33661,-99.00676,11,11
ROBO A BORDO DE MICROBUS S.V.,29/09/2020,10:00,19.32377864,-99.02531597,10,10
ROBO A BORDO DE MICROBUS S.V.,26/09/2020,17:30,19.34368806,-99.14150421,17,17
ROBO A BORDO DE MICROBUS S.V.,24/09/2020,08:40,19.39522273,-99.13766409,8,8
ROBO A BORDO DE MICROBUS S.V.,20/09/2020,08:18,19.2865998,-99.2375558,8,8
ROBO A BORDO DE MICROBUS S.V.,12/09/2020,11:20,19.45019595,-99.21994147,11,11
